TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
4508473949908705846, class, 14:22:20:443, 14:22:26:307, 4.02219, 5.86437, 1, 900, 0.515766
4510602627854880469, sentence@03e462d2-485a-4d26-bf52-15afcdbbca4c_parse_0, 14:22:20:329, 14:23:17:199, 29.7271, 56.8698, 0,  - , 20.5549
4596123127896076356, different%3:00:02::, 14:22:26:011, 14:23:17:199, 10.3309, 51.1882, 1,  - , 17.6357
4627791017318684854, of, 14:22:19:662, 14:22:49:958, 3.80826, 30.2967, 0, 11700, 4.53564
4672504882104867810, answer%2:42:02::, 14:22:19:428, 14:22:20:443, 2.58952, 1.01422, 1,  - , 4.90371
4690249769988417129, dissimilar%3:00:02::, 14:22:26:011, 14:23:17:199, 10.3309, 51.1882, 1,  - , 15.1357
4710038278941495829, serve%2:42:12::, 14:22:19:428, 14:22:20:443, 2.55758, 1.01422, 1,  - , 6.90086
4723380925669033944, acetamiprid, 14:22:30:095, 14:22:30:095, 1.92106, 0, 1,  - , 4.92922
4757337355480684205, nonetheless%4:02:00::, 14:22:18:999, 14:22:29:738, 1.6431, 10.7394, 1,  - , 16.0298
4770659230235544302, E@b5075ba2-4052-4973-97a1-858a93198dbd, 14:22:30:436, 14:23:17:199, 8.12521, 46.7624, 0,  - , 4.52877
4793703092880398750, ,@84da8dc1-29ac-4c09-9478-df8581b021f3, 14:22:35:846, 14:22:57:640, 3.71197, 21.7937, 0,  - , 5.73011
4806590843574086638, rather%4:02:02::, 14:22:26:145, 14:23:17:199, 9.78636, 51.0542, 1,  - , 14.7042
4815383279981602339, than, 14:22:19:886, 14:23:17:199, 5.76884, 57.3134, 0, 600, 2.03855
4821095820315332268, today, 14:22:19:662, 14:23:17:199, 6.93069, 57.5374, 1, 600, 12.3711
4824127416193708616, which, 14:22:20:443, 14:22:26:427, 3.26343, 5.98447, 0, 3900, 7.43243
4834646114792373097, practice%2:41:00::, 14:22:19:428, 14:22:20:443, 2.57883, 1.01422, 1,  - , 6.9023
4841919551279401325, most@6d66ce89-fe9c-4240-b0b8-57aa42ed5c37, 14:22:41:447, 14:23:17:199, 4.98199, 35.7517, 0,  - , 4.6627
4865344811316337762, virtually%4:02:02::, 14:22:18:999, 14:22:44:182, 1.15465, 25.1834, 1,  - , 66.9073
4882346959232872924, blackmail%2:41:00::, 14:22:29:935, 14:23:17:199, 5.34427, 47.2643, 1,  - , 4.0957
4954225548150229203, cockroaches.n@1b09edd1-ad9e-4029-96fb-9a77755a418d, 14:22:33:897, 14:23:17:199, 5.66829, 43.3021, 0,  - , 2.08872
4958762861586920345, Os, 14:22:42:084, 14:22:59:748, 3.60493, 17.6641, 0,  - , 4.19372
4969127985274967045, muscles.n@53d3dbf7-5272-451b-9a81-63cb21af361e, 14:22:23:455, 14:23:17:199, 24.1214, 53.7435, 0,  - , 9.93357
4977467359502143306, pressure_level%1:19:00::, 14:22:58:830, 14:23:17:199, 5.37724, 18.3687, 1,  - , 4.59478
4995161035611346802, do%2:41:01::, 14:22:19:428, 14:22:20:443, 2.64118, 1.01422, 1,  - , 7.40202
5005147869596351845, coiffe%2:29:00::, 14:22:18:887, 14:22:20:231, 2.63684, 1.34402, 1,  - , 4.11044
5031263668235710553, about%4:02:05::, 14:22:18:999, 14:22:43:170, 2.97706, 24.1705, 1,  - , 59.4031
5037798291144310298, pressing%1:04:00::, 14:22:30:299, 14:23:17:199, 5.38632, 46.9001, 1,  - , 4.09426
5085539393625940030, imperativeness%1:26:00::, 14:22:58:595, 14:23:17:199, 5.3491, 18.6036, 1,  - , 4.09641
5099456685311005692, arthropods@ed9cfc52-f7b2-469e-9013-aa53573f0ad5, 14:22:23:961, 14:23:17:199, 8.04446, 53.2383, 0,  - , 44.1849
5100738614700649292, almost%4:02:00::, 14:22:18:999, 14:22:58:595, 1.65355, 39.5962, 1,  - , 57.4048
5104909302925208547, well-nigh%4:02:00::, 14:22:18:999, 14:22:43:170, 2.97001, 24.1705, 1,  - , 53.9031
5116760682216101924, pressure, 14:22:19:428, 14:23:17:199, 13.6159, 57.7705, 1, 300, 36.2033
5128083785251043379, ,@9222c407-2520-4e7c-bd02-e276b79e3ef9, 14:22:35:846, 14:22:57:640, 2.46886, 21.7937, 0,  - , 5.06345
5136493696915570428, extensor, 14:22:19:428, 14:23:17:199, 11.7129, 57.7705, 1, 300, 7.70473
5170305809315152609, much, 14:22:19:886, 14:22:31:622, 0.808966, 11.7365, 1, 600, 20.017
5209374188192178858, Xc, 14:22:41:621, 14:23:00:708, 4.1928, 19.087, 0,  - , 6.1951
5261061828593617244, verb, 14:22:30:299, 14:23:17:199, 7.95057, 46.9001, 1,  - , 5.53268
5368562493834387375, hydraulic%3:01:00::, 14:22:26:307, 14:23:16:911, 1.71101, 50.6036, 1,  - , 9.97186
5368815132591416804, woodlice@072ce7c8-fe85-4280-ab37-eae1c9b91b42, 14:22:18:887, 14:23:17:199, 58.147, 58.3122, 0,  - , 136.362
5371895545951772000, E, 14:22:41:841, 14:22:59:310, 3.98013, 17.4697, 0,  - , 4.52444
5387675394274160841, their.p@2032ab9e-ba44-46bb-be21-3725e4652285, 14:22:59:965, 14:23:17:199, 5.30682, 17.2334, 1,  - , 2.89786
5437117370447710558, (, 14:22:20:443, 14:22:29:132, 1.8278, 8.68898, 0, 900, 2.02476
5534026884831961884, 6.000000, 14:22:30:095, 14:23:17:199, 9.37581, 47.1034, 0,  - , 4.1617
5634682635300639147, press%1:04:00::, 14:22:29:935, 14:23:17:199, 5.37501, 47.2643, 1,  - , 4.09607
5639356509842097046, Xd, 14:22:41:621, 14:22:58:595, 4.14948, 16.9745, 0,  - , 3.8589
5669538822784378741, group, 14:22:20:785, 14:22:23:581, 1.92879, 2.7957, 1, 2100, 0.508465
5670251610483454887, almost, 14:22:19:548, 14:22:30:095, 0.7581, 10.5475, 1, 300, 41.5069
5672116426128309765, are, 14:22:19:662, 14:23:14:757, 4.7062, 55.0954, 1, 18300, 7.20093
5674374606907317593, _modal, 14:23:01:728, 14:23:03:524, 4.43502, 1.79551, 1,  - , 2.18786
5705363317911951298, spiders.n@bd5b8833-e0ea-4402-a5b0-4db3f13d6d26, 14:22:25:741, 14:23:15:273, 1.78586, 49.5324, 0,  - , 12.4357
5715462269200270459, do%2:36:01::, 14:22:19:428, 14:22:20:443, 3.04244, 1.01422, 1,  - , 7.40191
5749114103669259198, be, 14:22:20:443, 14:22:29:432, 0.0984813, 8.98907, 1, 1200, 1.18014
5751682984210651880, perform%2:36:00::, 14:22:19:428, 14:22:20:443, 3.07083, 1.01422, 1,  - , 9.90618
5752441696542471087, most@de6f48a9-f1e2-4be3-878c-fae4015907bd, 14:22:55:464, 14:23:17:199, 4.78519, 21.7346, 1,  - , 3.99291
5791631980557632665, pressure%1:19:00::, 14:22:30:095, 14:23:17:199, 5.38378, 47.1034, 1,  - , 4.0961
5834433037366223684, tropical.a@cb5cf23c-6dfa-4ef8-8f94-4a94c4ec2028, 14:22:36:502, 14:22:58:830, 1.13009, 22.3281, 0,  - , 4.83474
5856840807079445688, coif%2:29:00::, 14:22:19:428, 14:22:20:443, 2.57391, 1.01422, 1,  - , 4.90386
5862694027950947826, most@fa192db9-5c48-4f89-845a-750389923b74, 14:22:18:887, 14:23:17:199, 8.47679, 58.3123, 0,  - , 25.3729
5866536639269215574, belonging, 14:22:20:785, 14:22:30:299, 0.729864, 9.51376, 1, 600, 0.00437382
5886354315057021109, their.p@4bced25e-d4a7-4ce9-a4ba-d17682c3fd8b, 14:22:59:965, 14:23:17:199, 5.30754, 17.2334, 1,  - , 4.26337
5886864223405892622, yet%4:02:06::, 14:22:19:318, 14:22:30:894, 2.53229, 11.5762, 1,  - , 24.3729
5904477500722039760, practise%2:41:00::, 14:22:19:428, 14:22:20:443, 2.64952, 1.01422, 1,  - , 5.40607
5953712178860764831, often, 14:22:19:886, 14:22:41:267, 2.8267, 21.3814, 1, 1500, 19.6191
5992108070872659729, force_per_unit_area%1:19:00::, 14:22:30:095, 14:23:17:199, 5.38405, 47.1034, 1,  - , 4.59618
6017520790871483210, set%2:29:05::, 14:22:19:428, 14:22:20:559, 2.41541, 1.13006, 1,  - , 11.4103
6018604562001536958, suffice%2:42:00::, 14:22:19:428, 14:22:20:443, 2.59228, 1.01422, 1,  - , 5.40255
6024768951085688936, _obj, 14:23:00:200, 14:23:00:200, 4.11051, 0, 1,  - , 3.52091
